# EKG signal
0.05916
0.06374
0.06832
0.06374
0.06603
0.06603
0.05458
0.06374
0.06603
0.05229
0.04542
0.04313
0.05229
0.05229
0.05
0.03855
0.04771
0.04542
0.03855
0.06603
0.05229
0.03855
0.04084
0.04313
0.03626
0.03626
0.03855
0.05
0.05916
0.06603
0.05916
0.05458
0.05229
0.06145
0.05229
0.05916
0.05229
0.05229
0.06603
0.07061
0.06145
0.05916
0.05916
0.05916
0.04084
0.04542
0.05229
0.06145
0.06603
0.06832
0.05
0.04084
0.03626
0.05
0.07061
0.0729
0.07061
0.05
0.05
0.03626
0.02023
0.01794
0.03855
0.05687
0.06603
0.07061
0.06603
0.06145
0.04313
0.05458
0.04542
0.03855
0.06603
0.06832
0.07519
0.08206
0.06145
0.06374
0.06832
0.08435
0.08435
0.06603
0.05916
0.05
0.05916
0.05916
0.05687
0.06374
0.06374
0.05
0.06832
0.07748
0.06145
0.03855
0.04084
0.06374
0.06145
0.06374
0.0729
0.05916
0.05687
0.04771
0.04542
0.05229
0.05916
0.06374
0.0729
0.05916
0.0729
0.07519
0.07519
0.05916
0.06374
0.04084
0.03626
0.04771
0.05229
0.05687
0.03626
0.02252
0.04542
0.06145
0.05916
0.03855
0.03626
0.04542
0.07519
0.0729
0.06145
0.06145
0.05458
0.05458
0.05229
0.05458
0.06374
0.06374
0.05916
0.07519
0.07977
0.07748
0.05
0.04084
0.05916
0.05229
0.0271
0.0271
0.02481
0.03626
0.01794
0.01336
0.03626
0.06374
0.06603
0.06145
0.06374
0.05916
0.06832
0.06145
0.07519
0.08206
0.0729
0.06832
0.05229
0.04771
0.04542
0.05458
0.05687
0.04313
0.02252
0.0271
0.01565
0.01794
0.02252
0.03397
0.04542
0.04542
0.04084
0.03168
0.03168
0.04771
0.06603
0.06603
0.06832
0.06832
0.06603
0.07061
0.05458
0.05916
0.06832
0.04771
0.04771
0.04771
0.03855
0.05687
0.03855
0.02939
0.03855
0.04542
0.05
0.05458
0.04771
0.04084
0.05458
0.05
0.04771
0.05229
0.05687
0.04542
0.05458
0.07519
0.09351
0.07977
0.06374
0.05916
0.05
0.04771
0.03397
0.02939
0.03626
0.03626
0.02939
0.03397
0.04313
0.05458
0.04771
0.04771
0.03855
0.06145
0.07519
0.08206
0.07061
0.04771
0.03855
0.04084
0.05
0.04542
0.04313
0.03855
0.02939
0.02481
0.0271
0.03855
0.06374
0.05229
0.04542
0.04313
0.04542
0.03168
0.03626
0.03855
0.04771
0.04313
0.04542
0.05229
0.03855
0.04771
0.07061
0.06374
0.05229
0.05687
0.06145
0.0729
0.06374
0.08206
0.06603
0.06374
0.03855
0.04084
0.03855
0.02939
0.04084
0.03855
0.04542
0.05
0.04771
0.02252
0.02481
0.02023
0.03855
0.04084
0.04084
0.03855
0.05229
0.04084
0.05
0.04771
0.04084
0.04313
0.04542
0.04771
0.05687
0.05687
0.05229
0.05229
0.04542
0.04771
0.05458
0.06145
0.05687
0.04542
0.03168
0.02252
0.01565
0.02939
0.03397
0.03168
0.03855
0.04542
0.03855
0.05
0.07519
0.08435
0.07748
0.06145
0.06374
0.06603
0.0729
0.07748
0.08664
0.07977
0.06832
0.06374
0.03626
0.04313
0.03168
0.02252
0.02481
0.02252
0.00878
0.02481
0.04084
0.02481
0.03626
0.05
0.06145
0.07061
0.06374
0.05
0.03397
0.03855
0.04084
0.04084
0.04084
0.04771
0.06603
0.05916
0.05458
0.04542
0.03855
0.06145
0.05
0.04771
0.03855
0.03855
0.01565
0.00649
0.01794
0.04084
0.04313
0.05229
0.05229
0.08206
0.07519
0.05687
0.05
0.06832
0.07519
0.07977
0.07061
0.08664
0.07748
0.07519
0.08435
0.07977
0.08206
0.08435
0.08435
0.06832
0.05916
0.06832
0.0729
0.07519
0.0729
0.05687
0.04771
0.06603
0.08893
0.10267
0.11412
0.11641
0.10496
0.0958
0.09809
0.0958
0.0958
0.10267
0.09351
0.08893
0.10496
0.12557
0.12786
0.11641
0.10954
0.12328
0.11412
0.12557
0.1187
0.13015
0.13702
0.13244
0.11412
0.11412
0.09351
0.09122
0.08893
0.10038
0.10725
0.1187
0.14389
0.12328
0.11641
0.11412
